startDate,timeStep,size,sizeNext,sizeChange,surv
5/9/06,1,51.83,84,32.17,1
5/9/06,1,46.46,75,28.54,1
5/9/06,1,61.51,85,23.49,1
5/9/06,1,41.22,67,25.78,1
5/9/06,1,43.34,NA,NA,0
5/9/06,1,56.05,69,12.95,1
5/9/06,1,42.26,86,43.74,1
5/9/06,1,59.24,85,25.76,1
5/9/06,1,59.14,85,25.86,1
5/9/06,1,53.45,70,16.55,1
5/9/06,1,63.78,100,36.22,1
5/9/06,1,43.11,63,19.89,1
5/9/06,1,73.3,NA,NA,0
5/9/06,1,42.25,55,12.75,1
5/9/06,1,58.64,69,10.36,1
5/9/06,1,65.85,82,16.15,1
5/9/06,1,53.32,86,32.68,1
5/9/06,1,54.44,84,29.56,1
5/9/06,1,55.54,92,36.46,1
5/9/06,1,59.12,84,24.88,1
5/9/06,1,52.29,77,24.71,1
5/9/06,1,53.36,74,20.64,1
5/9/06,1,54.22,89,34.78,1
5/9/06,1,67.85,98,30.15,1
5/9/06,1,50.97,80,29.03,1
5/9/06,1,72.16,102,29.84,1
5/9/06,1,56.96,75,18.04,1
5/9/06,1,37.16,NA,NA,0
5/9/06,1,61.11,78,16.89,1
5/9/06,1,30.79,NA,NA,0
5/9/06,1,51.79,80,28.21,1
5/9/06,1,53.35,88,34.65,1
5/9/06,1,65.97,103,37.03,1
5/9/06,1,68.32,86,17.68,1
5/9/06,1,50.73,80,29.27,1
5/9/06,1,57.68,91,33.32,1
5/9/06,1,57.23,88,30.77,1
5/9/06,1,52.32,NA,NA,0
5/9/06,1,52.16,85,32.84,1
5/9/06,1,52.33,73,20.67,1
5/9/06,1,56.28,82,25.72,1
5/9/06,1,51.49,78,26.51,1
5/9/06,1,50.71,89,38.29,1
5/9/06,1,58.17,82,23.83,1
5/9/06,1,62.54,84,21.46,1
5/9/06,1,56.28,106,49.72,1
5/10/06,1,43.38,NA,NA,0
5/10/06,1,51.66,92,40.34,1
5/10/06,1,57.26,90,32.74,1
5/10/06,1,58.51,105,46.49,1
5/10/06,1,63.66,89,25.34,1
5/10/06,1,70.63,100,29.37,1
5/10/06,1,46.92,73,26.08,1
5/10/06,1,51.59,65,13.41,1
5/10/06,1,67.51,83,15.49,1
5/10/06,1,51.25,85,33.75,1
5/10/06,1,42.99,67,24.01,1
5/10/06,1,46.53,60,13.47,1
5/10/06,1,72.04,104,31.96,1
5/10/06,1,48.01,90,41.99,1
5/10/06,1,50.56,85,34.44,1
5/10/06,1,36.87,60,23.13,1
5/10/06,1,63.72,96,32.28,1
5/10/06,1,64.94,83,18.06,1
5/10/06,1,59.85,88,28.15,1
5/10/06,1,50.06,87,36.94,1
5/10/06,1,62.09,107,44.91,1
5/10/06,1,60.76,NA,NA,0
5/10/06,1,48.89,79,30.11,1
5/10/06,1,45.06,79,33.94,1
5/10/06,1,54.47,80,25.53,1
5/10/06,1,48.29,70,21.71,1
5/10/06,1,46.61,73,26.39,1
5/10/06,1,59.74,105,45.26,1
5/10/06,1,53.18,54,0.82,1
5/10/06,1,54.62,75,20.38,1
5/10/06,1,56.48,71,14.52,1
5/10/06,1,49.9,89,39.1,1
5/10/06,1,55.73,84,28.27,1
5/10/06,1,71.99,97,25.01,1
5/10/06,1,47.92,86,38.08,1
5/10/06,1,63.11,83,19.89,1
5/10/06,1,53.58,NA,NA,0
5/10/06,1,40.41,51,10.59,1
5/10/06,1,61.82,95,33.18,1
5/10/06,1,52.33,59,6.67,1
5/10/06,1,69.07,NA,NA,0
5/10/06,1,50.31,74,23.69,1
5/10/06,1,65.55,NA,NA,0
5/10/06,1,58.26,75,16.74,1
5/10/06,1,65,94,29,1
5/10/06,1,69.22,NA,NA,0
5/10/06,1,63.47,NA,NA,0
5/10/06,1,69.46,75,5.54,1
5/10/06,1,58.96,NA,NA,0
5/10/06,1,52.63,74,21.37,1
5/10/06,1,53.38,79,25.62,1
5/10/06,1,50.1,NA,NA,0
5/10/06,1,80.12,101,20.88,1
5/10/06,1,58.36,82,23.64,1
5/10/06,1,55.42,87,31.58,1
5/10/06,1,64.27,75,10.73,1
5/10/06,1,61.16,83,21.84,1
5/10/06,1,38.42,62,23.58,1
5/10/06,1,70.33,90,19.67,1
5/10/06,1,58.91,92,33.09,1
5/10/06,1,56.39,88,31.61,1
5/10/06,1,48.34,68,19.66,1
5/10/06,1,53.79,78,24.21,1
5/10/06,1,41.02,71,29.98,1
5/10/06,1,57,73,16,1
5/10/06,1,56.6,91,34.4,1
5/10/06,1,42.37,NA,NA,0
5/10/06,1,65.56,85,19.44,1
5/10/06,1,52.15,72,19.85,1
5/10/06,1,60.93,98,37.07,1
5/10/06,1,50.74,NA,NA,0
5/10/06,1,49,NA,NA,0
5/10/06,1,46.83,66,19.17,1
5/10/06,1,58.04,99,40.96,1
5/10/06,1,47.67,79,31.33,1
5/10/06,1,69.21,79,9.79,1
5/10/06,1,48.35,78,29.65,1
5/10/06,1,52.36,65,12.64,1
5/10/06,1,63.48,NA,NA,0
5/10/06,1,68.18,NA,NA,0
5/10/06,1,69.71,85,15.29,1
5/10/06,1,38.21,62,23.79,1
5/10/06,1,56.73,81,24.27,1
5/10/06,1,43.68,55,11.32,1
5/10/06,1,61.22,83,21.78,1
5/10/06,1,57.97,NA,NA,0
5/10/06,1,36.87,NA,NA,0
5/10/06,1,60.38,101,40.62,1
5/10/06,1,58.46,88,29.54,1
5/10/06,1,49.48,NA,NA,0
5/10/06,1,53.59,NA,NA,0
5/10/06,1,56.95,93,36.05,1
5/10/06,1,56.87,NA,NA,0
5/10/06,1,70.74,NA,NA,0
5/10/06,1,61.11,90,28.89,1
5/10/06,1,45.64,83,37.36,1
5/10/06,1,64.98,NA,NA,0
5/10/06,1,60.08,97,36.92,1
5/10/06,1,51.54,88,36.46,1
5/10/06,1,69.19,100,30.81,1
5/10/06,1,51.31,85,33.69,1
5/10/06,1,52.34,72,19.66,1
5/10/06,1,63.39,93,29.61,1
5/10/06,1,56.33,81,24.67,1
5/10/06,1,66.9,87,20.1,1
5/10/06,1,56.27,79,22.73,1
5/10/06,1,53.45,103,49.55,1
5/10/06,1,81.43,94,12.57,1
5/10/06,1,55.48,85,29.52,1
5/10/06,1,59.51,76,16.49,1
5/10/06,1,47.35,72,24.65,1
5/10/06,1,49.99,67,17.01,1
5/10/06,1,73.73,98,24.27,1
5/10/06,1,53.68,92,38.32,1
5/10/06,1,56.85,103,46.15,1
5/10/06,1,71.42,87,15.58,1
5/10/06,1,60.17,101,40.83,1
5/10/06,1,63.48,85,21.52,1
5/10/06,1,48.17,76,27.83,1
5/10/06,1,68.03,106,37.97,1
5/10/06,1,56.55,82,25.45,1
5/10/06,1,70.41,94,23.59,1
5/10/06,1,41.57,59,17.43,1
5/10/06,1,63.32,100,36.68,1
5/10/06,1,53.52,80,26.48,1
5/10/06,1,68.25,91,22.75,1
5/10/06,1,58.13,86,27.87,1
5/10/06,1,48.2,72,23.8,1
5/10/06,1,60.17,93,32.83,1
5/10/06,1,62.54,95,32.46,1
5/10/06,1,41.82,63,21.18,1
5/10/06,1,51.64,74,22.36,1
5/10/06,1,64.45,100,35.55,1
5/10/06,1,64.67,86,21.33,1
5/10/06,1,67.62,99,31.38,1
5/12/06,1,75.94,122,46.06,1
5/12/06,1,63,82,19,1
5/12/06,1,59.06,96,36.94,1
5/12/06,1,39.48,64,24.52,1
5/12/06,1,57.24,95,37.76,1
5/12/06,1,52.29,88,35.71,1
5/12/06,1,74.15,110,35.85,1
5/12/06,1,51.12,86,34.88,1
5/12/06,1,46.09,75,28.91,1
5/12/06,1,56.2,94,37.8,1
5/12/06,1,53.7,95,41.3,1
5/12/06,1,49.73,NA,NA,0
5/12/06,1,45.15,84,38.85,1
5/12/06,1,48.26,NA,NA,0
5/12/06,1,57.25,88,30.75,1
5/12/06,1,58.83,NA,NA,0
5/12/06,1,64.46,99,34.54,1
5/12/06,1,44.07,77,32.93,1
5/12/06,1,44.57,73,28.43,1
5/12/06,1,50.81,87,36.19,1
5/12/06,1,35.01,77,41.99,1
5/12/06,1,41.2,67,25.8,1
5/12/06,1,45.93,64,18.07,1
5/12/06,1,67.33,NA,NA,0
5/12/06,1,44.16,64,19.84,1
5/12/06,1,51.64,63,11.36,1
5/12/06,1,57.25,NA,NA,0
5/12/06,1,60.79,88,27.21,1
5/12/06,1,71.85,NA,NA,0
5/12/06,1,56.8,67,10.2,1
5/12/06,1,48.91,NA,NA,0
5/12/06,1,50.71,NA,NA,0
5/12/06,1,48.78,84,35.22,1
5/12/06,1,50.55,NA,NA,0
5/12/06,1,49.63,NA,NA,0
5/12/06,1,73.82,97,23.18,1
5/12/06,1,58,83,25,1
5/12/06,1,52.47,NA,NA,0
5/12/06,1,58.49,64,5.51,1
5/12/06,1,40.19,60,19.81,1
5/12/06,1,46.08,NA,NA,0
5/12/06,1,51.13,73,21.87,1
5/12/06,1,69.89,NA,NA,0
5/12/06,1,53.95,88,34.05,1
5/12/06,1,64.4,98,33.6,1
5/12/06,1,60.04,NA,NA,0
5/12/06,1,41.34,60,18.66,1
5/12/06,1,44.23,77,32.77,1
5/12/06,1,40.73,65,24.27,1
5/12/06,1,54.87,NA,NA,0
5/12/06,1,62.21,87,24.79,1
5/12/06,1,65.06,NA,NA,0
5/12/06,1,58.16,74,15.84,1
5/12/06,1,67.05,84,16.95,1
5/12/06,1,57.85,77,19.15,1
5/12/06,1,58.37,81,22.63,1
5/12/06,1,51.97,67,15.03,1
5/12/06,1,47.62,79,31.38,1
5/12/06,1,59.5,87,27.5,1
5/12/06,1,55.85,NA,NA,0
5/12/06,1,44.39,63,18.61,1
5/12/06,1,71.51,99,27.49,1
5/12/06,1,40.32,67,26.68,1
5/12/06,1,53.35,NA,NA,0
5/12/06,1,54.67,90,35.33,1
5/12/06,1,48.1,100,51.9,1
5/12/06,1,55.23,105,49.77,1
5/12/06,1,54.28,91,36.72,1
5/12/06,1,62.53,NA,NA,0
5/12/06,1,47.23,NA,NA,0
5/12/06,1,57.85,80,22.15,1
5/12/06,1,37.99,69,31.01,1
5/12/06,1,48.77,69,20.23,1
5/12/06,1,51.49,78,26.51,1
5/12/06,1,70.18,106,35.82,1
5/12/06,1,47.44,NA,NA,0
5/12/06,1,36.69,57,20.31,1
5/12/06,1,55.34,101,45.66,1
5/12/06,1,39.53,76,36.47,1
5/12/06,1,43.75,74,30.25,1
5/12/06,1,69.76,91,21.24,1
5/12/06,1,53.61,69,15.39,1
5/12/06,1,60.98,91,30.02,1
5/12/06,1,65.07,100,34.93,1
5/12/06,1,72.47,NA,NA,0
5/12/06,1,59.79,86,26.21,1
5/12/06,1,60.79,85,24.21,1
5/12/06,1,59.24,85,25.76,1
5/12/06,1,70.44,NA,NA,0
5/12/06,1,69.06,105,35.94,1
5/12/06,1,54.34,84,29.66,1
5/12/06,1,57.5,90,32.5,1
5/12/06,1,40.9,82,41.1,1
5/12/06,1,40.96,NA,NA,0
5/12/06,1,43.23,76,32.77,1
5/12/06,1,72.27,107,34.73,1
5/12/06,1,52.68,79,26.32,1
5/12/06,1,56.19,96,39.81,1
5/12/06,1,53.4,98,44.6,1
5/12/06,1,57.51,78,20.49,1
5/12/06,1,67.64,107,39.36,1
5/12/06,1,60.07,78,17.93,1
5/12/06,1,47.01,78,30.99,1
5/12/06,1,49.75,90,40.25,1
5/12/06,1,55.5,95,39.5,1
5/12/06,1,38.28,65,26.72,1
5/12/06,1,75.98,96,20.02,1
5/12/06,1,45.63,84,38.37,1
5/12/06,1,44.18,74,29.82,1
5/12/06,1,49.46,NA,NA,0
5/12/06,1,56.52,92,35.48,1
5/12/06,1,68.28,89,20.72,1
5/12/06,1,47.17,69,21.83,1
5/12/06,1,58.45,72,13.55,1
5/12/06,1,74.94,94,19.06,1
5/12/06,1,62.31,95,32.69,1
5/12/06,1,70.37,92,21.63,1
5/12/06,1,45.28,65,19.72,1
5/12/06,1,53.79,75,21.21,1
5/12/06,1,48.01,83,34.99,1
5/12/06,1,56.07,NA,NA,0
5/12/06,1,67.1,113,45.9,1
5/12/06,1,42.82,69,26.18,1
5/12/06,1,46.14,77,30.86,1
5/12/06,1,73.34,108,34.66,1
5/12/06,1,57.76,90,32.24,1
5/12/06,1,59.69,NA,NA,0
5/12/06,1,55.75,97,41.25,1
5/12/06,1,61.86,82,20.14,1
5/12/06,1,63.53,82,18.47,1
5/12/06,1,49.08,74,24.92,1
5/12/06,1,56.66,77,20.34,1
5/12/06,1,36.3,76,39.7,1
5/12/06,1,53.12,82,28.88,1
5/12/06,1,43.98,65,21.02,1
5/12/06,1,49.17,74,24.83,1
5/12/06,1,50.03,63,12.97,1
5/18/06,1,66.25,111,44.75,1
5/18/06,1,57.16,95,37.84,1
5/18/06,1,36.97,57,20.03,1
5/18/06,1,63.88,112,48.12,1
5/18/06,1,60.27,103,42.73,1
5/18/06,1,39.53,71,31.47,1
5/18/06,1,32.81,54,21.19,1
5/18/06,1,58.45,98,39.55,1
5/18/06,1,44.69,77,32.31,1
5/18/06,1,47.8,81,33.2,1
5/18/06,1,51.64,90,38.36,1
5/18/06,1,54.21,89,34.79,1
5/18/06,1,45.12,81,35.88,1
5/18/06,1,63.46,105,41.54,1
5/18/06,1,61.53,101,39.47,1
5/18/06,1,48.89,62,13.11,1
5/18/06,1,36.99,70,33.01,1
5/18/06,1,52.95,NA,NA,0
5/18/06,1,58.49,96,37.51,1
5/18/06,1,62.53,84,21.47,1
5/18/06,1,61.15,66,4.85,1
5/18/06,1,50.45,79,28.55,1
5/18/06,1,61.26,77,15.74,1
5/18/06,1,49.79,76,26.21,1
5/18/06,1,60.14,97,36.86,1
5/18/06,1,78.93,108,29.07,1
5/18/06,1,44.86,82,37.14,1
5/18/06,1,56.69,74,17.31,1
5/18/06,1,53.49,82,28.51,1
5/18/06,1,40.56,66,25.44,1
5/18/06,1,47.73,65,17.27,1
5/18/06,1,54.52,56,1.48,1
5/18/06,1,66.84,96,29.16,1
5/18/06,1,58.52,87,28.48,1
5/18/06,1,55.59,77,21.41,1
5/18/06,1,52.3,78,25.7,1
5/18/06,1,51.86,68,16.14,1
5/18/06,1,56.68,85,28.32,1
5/18/06,1,69.66,97,27.34,1
5/18/06,1,53.74,70,16.26,1
5/18/06,1,51.69,68,16.31,1
5/18/06,1,63.94,79,15.06,1
5/18/06,1,53.63,81,27.37,1
5/18/06,1,56.97,77,20.03,1
5/18/06,1,57.83,84,26.17,1
5/18/06,1,56.08,97,40.92,1
5/18/06,1,46.54,67,20.46,1
5/18/06,1,55.81,70,14.19,1
5/18/06,1,58.45,78,19.55,1
5/18/06,1,62.29,92,29.71,1
5/18/06,1,48.45,71,22.55,1
5/18/06,1,59.64,NA,NA,0
5/18/06,1,64.91,98,33.09,1
5/18/06,1,49.21,61,11.79,1
5/18/06,1,49.45,73,23.55,1
5/18/06,1,47.97,74,26.03,1
5/18/06,1,56.04,NA,NA,0
5/18/06,1,55.11,72,16.89,1
5/18/06,1,50.95,86,35.05,1
5/18/06,1,72.88,83,10.12,1
5/18/06,1,68.07,84,15.93,1
5/18/06,1,46.59,68,21.41,1
5/18/06,1,56.6,93,36.4,1
5/18/06,1,62.94,88,25.06,1
5/18/06,1,54.98,84,29.02,1
5/18/06,1,41.55,55,13.45,1
5/18/06,1,50.85,NA,NA,0
5/18/06,1,45.98,71,25.02,1
5/18/06,1,43.07,63,19.93,1
5/18/06,1,67.88,89,21.12,1
5/18/06,1,46.08,58,11.92,1
5/18/06,1,47.68,75,27.32,1
5/18/06,1,50.78,86,35.22,1
5/18/06,1,50.09,92,41.91,1
5/18/06,1,54.61,96,41.39,1
5/18/06,1,41.08,73,31.92,1
5/18/06,1,60.91,93,32.09,1
5/18/06,1,53.47,113,59.53,1
5/18/06,1,57.23,72,14.77,1
5/18/06,1,65.81,92,26.19,1
5/18/06,1,55.28,82,26.72,1
5/18/06,1,58.59,97,38.41,1
5/18/06,1,74.06,111,36.94,1
5/18/06,1,58.62,64,5.38,1
5/18/06,1,42.43,58,15.57,1
5/18/06,1,51.83,86,34.17,1
5/18/06,1,45.3,73,27.7,1
5/18/06,1,50.23,84,33.77,1
5/18/06,1,51.34,90,38.66,1
5/18/06,1,59.63,NA,NA,0
5/18/06,1,66.89,90,23.11,1
5/18/06,1,52.62,69,16.38,1
5/18/06,1,42.7,67,24.3,1
5/18/06,1,53.66,83,29.34,1
5/18/06,1,63.62,94,30.38,1
5/18/06,1,68.45,97,28.55,1
5/18/06,1,64.58,87,22.42,1
5/18/06,1,63.85,80,16.15,1
5/18/06,1,57.7,91,33.3,1
5/18/06,1,70.07,103,32.93,1
5/18/06,1,72.24,95,22.76,1
5/18/06,1,70.95,104,33.05,1
5/18/06,1,50.66,92,41.34,1
5/18/06,1,56.54,109,52.46,1
5/18/06,1,66.94,115,48.06,1
5/18/06,1,60.33,98,37.67,1
5/18/06,1,62.47,98,35.53,1
5/18/06,1,58.76,87,28.24,1
5/18/06,1,33.49,54,20.51,1
5/18/06,1,70.09,NA,NA,0
5/18/06,1,61.28,90,28.72,1
5/18/06,1,45.82,68,22.18,1
5/18/06,1,72.87,108,35.13,1
5/18/06,1,72.28,NA,NA,0
5/18/06,1,49.78,80,30.22,1
5/18/06,1,34.96,62,27.04,1
5/18/06,1,56.51,89,32.49,1
5/18/06,1,68.37,106,37.63,1
5/18/06,1,43.91,63,19.09,1
5/18/06,1,52.36,82,29.64,1
5/18/06,1,63.04,101,37.96,1
5/18/06,1,65.58,NA,NA,0
5/18/06,1,47.28,69,21.72,1
5/18/06,1,63.55,99,35.45,1
5/18/06,1,53.1,95,41.9,1
5/18/06,1,46.36,73,26.64,1
5/18/06,1,43.36,81,37.64,1
5/18/06,1,63.8,97,33.2,1
5/18/06,1,68.92,101,32.08,1
5/18/06,1,66.71,109,42.29,1
5/18/06,1,54.74,89,34.26,1
5/18/06,1,61.72,101,39.28,1
5/18/06,1,59.46,81,21.54,1
5/18/06,1,72.07,96,23.93,1
5/18/06,1,53.56,86,32.44,1
5/18/06,1,82.26,102,19.74,1
5/18/06,1,49.63,90,40.37,1
5/18/06,1,61,96,35,1
5/18/06,1,51.31,NA,NA,0
5/18/06,1,51.13,83,31.87,1
5/18/06,1,64.68,75,10.32,1
5/18/06,1,55.13,NA,NA,0
5/19/06,1,50.56,66,15.44,1
5/19/06,1,54.27,74,19.73,1
5/19/06,1,38.7,NA,NA,0
5/19/06,1,53.13,91,37.87,1
5/19/06,1,74.49,87,12.51,1
5/19/06,1,69.98,90,20.02,1
5/19/06,1,68.5,91,22.5,1
5/19/06,1,62.62,87,24.38,1
5/19/06,1,64.57,NA,NA,0
5/19/06,1,51.83,85,33.17,1
5/19/06,1,51.69,70,18.31,1
5/19/06,1,73.14,92,18.86,1
5/19/06,1,83.03,105,21.97,1
5/19/06,1,73.77,106,32.23,1
5/19/06,1,59.38,NA,NA,0
5/19/06,1,59.09,99,39.91,1
5/19/06,1,67.21,92,24.79,1
5/19/06,1,54.74,83,28.26,1
5/19/06,1,46.89,68,21.11,1
5/19/06,1,59.38,95,35.62,1
5/19/06,1,44.79,64,19.21,1
5/19/06,1,70.26,91,20.74,1
5/19/06,1,73.58,94,20.42,1
5/19/06,1,45.96,78,32.04,1
5/19/06,1,52.46,77,24.54,1
5/19/06,1,51.61,NA,NA,0
5/19/06,1,64.91,92,27.09,1
5/19/06,1,47.94,90,42.06,1
5/19/06,1,69.12,96,26.88,1
5/19/06,1,70.38,NA,NA,0
5/19/06,1,50.38,NA,NA,0
5/19/06,1,69.81,101,31.19,1
5/19/06,1,62.86,95,32.14,1
5/19/06,1,57.46,85,27.54,1
5/19/06,1,46.92,69,22.08,1
5/19/06,1,40.32,58,17.68,1
5/19/06,1,72.68,85,12.32,1
5/19/06,1,53.87,70,16.13,1
5/19/06,1,47.76,72,24.24,1
5/19/06,1,76.75,102,25.25,1
5/19/06,1,58.34,83,24.66,1
5/19/06,1,62.3,84,21.7,1
5/19/06,1,61.58,93,31.42,1
5/19/06,1,51.62,77,25.38,1
5/19/06,1,42.48,63,20.52,1
5/19/06,1,60.48,113,52.52,1
5/19/06,1,78.38,123,44.62,1
5/19/06,1,55.78,113,57.22,1
5/19/06,1,60.38,86,25.62,1
5/19/06,1,48.24,79,30.76,1
5/19/06,1,52.2,98,45.8,1
5/19/06,1,50.52,77,26.48,1
5/19/06,1,42.03,89,46.97,1
5/19/06,1,56.6,91,34.4,1
5/19/06,1,51.52,83,31.48,1
5/19/06,1,44.42,78,33.58,1
5/19/06,1,51.83,70,18.17,1
5/19/06,1,46.59,82,35.41,1
5/19/06,1,54.36,105,50.64,1
5/19/06,1,50.03,75,24.97,1
5/19/06,1,73.37,108,34.63,1
5/19/06,1,44.35,73,28.65,1
5/19/06,1,63.1,97,33.9,1
5/19/06,1,54.62,97,42.38,1
5/19/06,1,63.52,83,19.48,1
5/19/06,1,45.59,64,18.41,1
5/19/06,1,48.2,78,29.8,1
5/19/06,1,43.37,91,47.63,1
5/19/06,1,54.43,92,37.57,1
5/19/06,1,61.2,101,39.8,1
5/19/06,1,55.86,103,47.14,1
5/19/06,1,41.6,74,32.4,1
5/19/06,1,41.49,98,56.51,1
5/19/06,1,52.87,93,40.13,1
5/19/06,1,46.33,83,36.67,1
5/19/06,1,46.55,88,41.45,1
5/19/06,1,65.53,97,31.47,1
5/19/06,1,68.98,112,43.02,1
5/19/06,1,67.77,NA,NA,0
5/19/06,1,67.09,102,34.91,1
5/19/06,1,42.44,85,42.56,1
5/19/06,1,53.03,83,29.97,1
5/19/06,1,64.57,103,38.43,1
5/19/06,1,77.97,98,20.03,1
5/19/06,1,37.35,NA,NA,0
5/19/06,1,58.65,109,50.35,1
5/19/06,1,61.73,96,34.27,1
5/19/06,1,52.47,95,42.53,1
5/19/06,1,57.29,97,39.71,1
5/19/06,1,43.76,74,30.24,1
5/19/06,1,48.07,91,42.93,1
5/19/06,1,41.95,NA,NA,0
5/19/06,1,50.2,92,41.8,1
5/19/06,1,59.97,103,43.03,1
5/19/06,1,72.72,116,43.28,1
5/19/06,1,70.12,112,41.88,1
5/19/06,1,45.9,73,27.1,1
5/19/06,1,62.52,110,47.48,1
5/19/06,1,54.04,98,43.96,1
5/19/06,1,52.67,97,44.33,1
5/19/06,1,60.22,108,47.78,1
5/19/06,1,94.84,130,35.16,1
5/19/06,1,61.88,108,46.12,1
5/19/06,1,43.75,90,46.25,1
5/19/06,1,65.25,118,52.75,1
5/19/06,1,85.56,138,52.44,1
5/19/06,1,64.68,109,44.32,1
5/19/06,1,50.12,66,15.88,1
5/19/06,1,34.43,52,17.57,1
5/19/06,1,35.27,NA,NA,0
5/19/06,1,42.52,73,30.48,1
5/19/06,1,43.8,78,34.2,1
5/19/06,1,72.27,100,27.73,1
5/19/06,1,57.85,NA,NA,0
5/19/06,1,68.04,108,39.96,1
5/19/06,1,58.38,100,41.62,1
5/19/06,1,50.74,89,38.26,1
5/19/06,1,60.76,80,19.24,1
5/19/06,1,57.58,96,38.42,1
5/19/06,1,57.31,89,31.69,1
5/19/06,1,56.03,102,45.97,1
5/19/06,1,50.01,86,35.99,1
5/19/06,1,47.49,77,29.51,1
5/19/06,1,53.31,95,41.69,1
5/19/06,1,63.74,105,41.26,1
5/19/06,1,45.83,NA,NA,0
5/19/06,1,52.35,85,32.65,1
5/19/06,1,51.23,94,42.77,1
5/19/06,1,46.84,76,29.16,1
5/19/06,1,38.59,NA,NA,0
5/19/06,1,57.81,91,33.19,1
5/19/06,1,75.24,95,19.76,1
5/19/06,1,52.57,83,30.43,1
5/19/06,1,68.95,103,34.05,1
5/22/06,1,53.89,85,31.11,1
5/22/06,1,65.62,103,37.38,1
5/22/06,1,63.11,87,23.89,1
5/22/06,1,66.68,99,32.32,1
5/22/06,1,58.52,106,47.48,1
5/22/06,1,61.89,97,35.11,1
5/22/06,1,61.16,101,39.84,1
5/22/06,1,54.43,85,30.57,1
5/22/06,1,53.97,NA,NA,0
5/22/06,1,65.52,104,38.48,1
5/22/06,1,54.64,92,37.36,1
5/22/06,1,88.57,125,36.43,1
5/22/06,1,63.02,91,27.98,1
5/22/06,1,35.75,54,18.25,1
5/22/06,1,57.8,92,34.2,1
5/22/06,1,49.4,NA,NA,0
5/22/06,1,58.42,89,30.58,1
5/22/06,1,62.64,75,12.36,1
5/22/06,1,41.43,NA,NA,0
5/22/06,1,46.67,72,25.33,1
5/22/06,1,71.05,90,18.95,1
5/22/06,1,80.47,120,39.53,1
5/22/06,1,67.22,107,39.78,1
5/22/06,1,56.33,95,38.67,1
5/22/06,1,75.24,112,36.76,1
5/22/06,1,81.36,121,39.64,1
5/22/06,1,59.82,83,23.18,1
5/22/06,1,62.14,105,42.86,1
5/22/06,1,65.94,109,43.06,1
5/22/06,1,32.88,72,39.12,1
5/22/06,1,58.04,88,29.96,1
5/22/06,1,55.52,90,34.48,1
5/22/06,1,68.1,102,33.9,1
5/22/06,1,86.42,109,22.58,1
5/22/06,1,52.54,94,41.46,1
5/22/06,1,48.92,84,35.08,1
5/22/06,1,58.02,100,41.98,1
5/22/06,1,45.59,84,38.41,1
5/22/06,1,61.82,112,50.18,1
5/22/06,1,72.65,107,34.35,1
5/22/06,1,62.53,92,29.47,1
5/22/06,1,50.71,83,32.29,1
5/22/06,1,39.66,82,42.34,1
5/22/06,1,71.26,106,34.74,1
5/22/06,1,57.96,95,37.04,1
5/22/06,1,66.39,105,38.61,1
5/22/06,1,68.92,85,16.08,1
5/22/06,1,45.51,98,52.49,1
5/22/06,1,53.34,88,34.66,1
5/22/06,1,68.21,108,39.79,1
5/22/06,1,66.83,122,55.17,1
5/22/06,1,56.15,102,45.85,1
5/22/06,1,54.18,97,42.82,1
5/22/06,1,73.45,112,38.55,1
5/22/06,1,71.4,112,40.6,1
5/22/06,1,66.56,108,41.44,1
5/22/06,1,68.86,99,30.14,1
5/22/06,1,60.41,85,24.59,1
5/22/06,1,32.71,NA,NA,0
5/22/06,1,68.97,98,29.03,1
5/22/06,1,66.86,102,35.14,1
5/22/06,1,87.76,134,46.24,1
5/22/06,1,50.17,103,52.83,1
5/22/06,1,56.33,84,27.67,1
5/22/06,1,64.07,99,34.93,1
5/22/06,1,52.83,85,32.17,1
5/22/06,1,64.16,102,37.84,1
5/22/06,1,66.29,93,26.71,1
5/22/06,1,57.76,95,37.24,1
5/22/06,1,68.56,97,28.44,1
5/22/06,1,69.21,105,35.79,1
5/22/06,1,51.96,74,22.04,1
5/22/06,1,59.04,89,29.96,1
5/22/06,1,50.87,83,32.13,1
5/22/06,1,79.25,107,27.75,1
5/22/06,1,54.27,87,32.73,1
5/22/06,1,60.36,NA,NA,0
5/22/06,1,74.58,116,41.42,1
5/22/06,1,52.88,102,49.12,1
5/22/06,1,69.72,106,36.28,1
5/22/06,1,55.6,76,20.4,1
5/22/06,1,50.73,70,19.27,1
5/22/06,1,58.97,103,44.03,1
5/22/06,1,67.31,NA,NA,0
5/22/06,1,70.04,112,41.96,1
5/22/06,1,85.37,109,23.63,1
5/22/06,1,64.01,100,35.99,1
5/22/06,1,56.71,85,28.29,1
5/22/06,1,61.07,NA,NA,0
5/22/06,1,61.49,NA,NA,0
5/22/06,1,49.12,NA,NA,0
5/22/06,1,52.89,90,37.11,1
5/22/06,1,56.08,96,39.92,1
5/22/06,1,54.45,104,49.55,1
5/22/06,1,53.79,96,42.21,1
5/22/06,1,63.14,100,36.86,1
5/22/06,1,61.55,106,44.45,1
5/22/06,1,28.6,61,32.4,1
5/22/06,1,49.41,84,34.59,1
5/22/06,1,56.66,98,41.34,1
5/22/06,1,60.19,79,18.81,1
5/22/06,1,43.31,82,38.69,1
5/22/06,1,78.99,109,30.01,1
5/22/06,1,44.37,67,22.63,1
5/22/06,1,63.41,90,26.59,1
